name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
swansea,England,2001.0,2001.0,2001.0,1501.0,2001.0,2001.0,1501.0,1501.0,1501.0,2001.0,2501.0,2001.0,2501.0,2001.0,2501.0,1501.0,2001.0,1001.0,2001.0,2001.0,1501.0,2001.0,950.0,970.0,496.0
leicester,England,751.0,5001.0,2501.0,5001.0,2501.0,5001.0,3001.0,3001.0,3001.0,3001.0,5001.0,5001.0,5001.0,2501.0,5001.0,1501.0,5001.0,1001.0,2501.0,3001.0,5001.0,3001.0,950.0,970.0,496.0
newcastle,England,1501.0,2001.0,2001.0,2001.0,2001.0,5001.0,5001.0,2001.0,2001.0,3001.0,5001.0,5001.0,2501.0,2501.0,5001.0,2001.0,1501.0,1001.0,2501.0,3001.0,2501.0,3001.0,950.0,970.0,496.0
stoke,England,3001.0,2501.0,2501.0,2501.0,2501.0,3001.0,2501.0,2001.0,2001.0,3001.0,5001.0,2501.0,2501.0,2501.0,2501.0,2501.0,2501.0,1001.0,2501.0,3001.0,2501.0,3001.0,950.0,970.0,496.0
west ham,England,2501.0,2501.0,2501.0,2501.0,2501.0,3001.0,5001.0,3001.0,3001.0,2501.0,5001.0,3001.0,2501.0,2501.0,5001.0,5001.0,5001.0,1001.0,2501.0,2501.0,3001.0,2501.0,950.0,970.0,496.0
aston villa,England,3001.0,2501.0,2501.0,2501.0,2501.0,5001.0,7501.0,2001.0,2001.0,5001.0,5001.0,5001.0,2501.0,5001.0,5001.0,2001.0,2001.0,1001.0,5001.0,5001.0,5001.0,5001.0,950.0,970.0,496.0
hull,England,4001.0,5001.0,7501.0,5001.0,7501.0,5001.0,5001.0,3001.0,5001.0,5001.0,7501.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,950.0,970.0,496.0
crystal palace,England,5001.0,5001.0,5001.0,3001.0,5001.0,5001.0,10001.0,4001.0,3001.0,5001.0,10001.0,10001.0,5001.0,5001.0,5001.0,7501.0,5001.0,1001.0,5001.0,5001.0,7501.0,5001.0,950.0,970.0,496.0
sunderland,England,2501.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,3001.0,3001.0,3001.0,10001.0,5001.0,2501.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,3001.0,5001.0,3001.0,950.0,970.0,496.0
west brom,England,3501.0,5001.0,4001.0,4001.0,4001.0,5001.0,10001.0,3001.0,5001.0,5001.0,10001.0,7501.0,5001.0,5001.0,5001.0,3501.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,950.0,970.0,496.0
qpr,England,10001.0,5001.0,7501.0,5001.0,7501.0,10001.0,10001.0,5001.0,5001.0,7501.0,10001.0,20001.0,7501.0,7501.0,10001.0,5001.0,5001.0,1001.0,7501.0,7501.0,10001.0,7501.0,950.0,970.0,496.0
burnley,England,10001.0,10001.0,7501.0,7501.0,7501.0,10001.0,10001.0,5001.0,5001.0,7501.0,10001.0,25001.0,7501.0,7501.0,10001.0,10001.0,10001.0,1001.0,7501.0,7501.0,10001.0,7501.0,950.0,970.0,496.0
psg,France,1.2,1.2,,1.2,,1.25,1.25,1.25,1.2,1.25,1.2,,,1.2,,1.22,1.18,,1.2,1.25,1.25,1.25,,1.23,
marseille,France,6.0,5.5,,5.5,,4.5,5.0,5.5,5.5,5.0,5.5,,,5.5,,5.5,5.5,,5.5,5.0,4.5,5.0,,4.4,
monaco,France,34.0,34.0,,34.0,,29.0,34.0,26.0,34.0,34.0,34.0,,,26.0,,34.0,34.0,,26.0,34.0,51.0,34.0,,27.0,
lille,France,34.0,34.0,,34.0,,29.0,34.0,34.0,34.0,34.0,26.0,,,29.0,,34.0,21.0,,29.0,34.0,51.0,34.0,,27.0,
lyon,France,41.0,41.0,,41.0,,41.0,51.0,34.0,51.0,41.0,41.0,,,41.0,,51.0,51.0,,41.0,41.0,41.0,41.0,,42.0,
bordeaux,France,67.0,81.0,,81.0,,67.0,81.0,67.0,67.0,81.0,67.0,,,67.0,,81.0,51.0,,67.0,81.0,81.0,81.0,,62.0,
st etienne,France,81.0,81.0,,101.0,,67.0,67.0,81.0,51.0,101.0,81.0,,,81.0,,81.0,67.0,,81.0,101.0,101.0,101.0,,62.0,
metz,France,1001.0,,,751.0,,,1001.0,501.0,,751.0,1001.0,,,1001.0,,1001.0,1001.0,,1001.0,751.0,1001.0,751.0,,99.0,
montpellier,France,751.0,,,751.0,,,1001.0,501.0,,501.0,1001.0,,,751.0,,1001.0,1001.0,,751.0,501.0,401.0,501.0,,99.0,
nantes,France,751.0,,,751.0,,,1001.0,501.0,,751.0,1001.0,,,1001.0,,1001.0,1001.0,,1001.0,751.0,501.0,751.0,,99.0,
toulouse,France,751.0,,,1001.0,,,1501.0,501.0,,501.0,1501.0,,,1001.0,,1001.0,1001.0,,1001.0,501.0,301.0,501.0,,99.0,
nice,France,2001.0,,,1001.0,,,1001.0,501.0,,2501.0,2501.0,,,1001.0,,1001.0,1251.0,,1001.0,2501.0,1251.0,2501.0,,99.0,
rennes,France,751.0,,,1001.0,,,2501.0,501.0,,1001.0,2501.0,,,1501.0,,1001.0,1251.0,,1501.0,1001.0,2001.0,1001.0,,99.0,
lorient,France,751.0,,,751.0,,,1001.0,501.0,,1001.0,3501.0,,,1001.0,,1001.0,1001.0,,1001.0,1001.0,3501.0,1001.0,,99.0,
caen,France,2001.0,,,1501.0,,,1501.0,501.0,,2001.0,4001.0,,,1501.0,,2001.0,1501.0,,1501.0,2001.0,4001.0,2001.0,,99.0,
bastia,France,2501.0,,,1001.0,,,1501.0,501.0,,2001.0,5001.0,,,1501.0,,1501.0,1501.0,,1501.0,2001.0,5001.0,2001.0,,99.0,
guingamp,France,2501.0,,,2001.0,,,2001.0,501.0,,5001.0,5001.0,,,2001.0,,2001.0,2251.0,,2001.0,5001.0,,5001.0,,99.0,
lens,France,5001.0,,,2501.0,,,5001.0,501.0,,5001.0,5001.0,,,2501.0,,1501.0,3001.0,,2501.0,5001.0,5001.0,5001.0,,99.0,
reims,France,2001.0,,,1001.0,,,2001.0,501.0,,5001.0,5001.0,,,1001.0,,1501.0,2001.0,,1001.0,5001.0,4001.0,5001.0,,99.0,
evian,France,10001.0,,,2001.0,,,10001.0,501.0,,5001.0,10001.0,,,2501.0,,1501.0,4001.0,,2501.0,5001.0,5001.0,5001.0,,99.0,
juventus,Italy,1.57,1.5,,1.53,,1.5,1.5,1.5,1.53,1.57,1.53,1.62,1.5,1.57,,1.57,1.5,1.55,1.57,1.57,1.5,1.57,1.54,1.49,
roma,Italy,3.5,3.75,,3.5,,3.5,3.75,3.5,3.5,3.6,3.5,3.5,3.5,3.5,,3.5,3.5,3.5,3.5,3.6,3.75,3.6,3.52,3.33,
napoli,Italy,15.0,15.0,,15.0,,15.0,15.0,15.0,15.0,15.0,15.0,13.0,15.0,15.0,,17.0,15.0,15.0,15.0,15.0,15.0,15.0,17.6,16.5,
ac milan,Italy,26.0,19.0,,21.0,,21.0,17.0,19.0,26.0,30.0,26.0,21.0,21.0,26.0,,26.0,26.0,22.0,26.0,30.0,26.0,30.0,32.0,28.0,
inter,Italy,34.0,23.0,,29.0,,26.0,26.0,34.0,26.0,30.0,26.0,41.0,26.0,29.0,,34.0,29.0,26.0,29.0,30.0,29.0,30.0,67.0,36.0,
fiorentina,Italy,34.0,23.0,,34.0,,29.0,26.0,26.0,34.0,30.0,41.0,26.0,26.0,29.0,,34.0,29.0,26.0,29.0,30.0,81.0,30.0,200.0,184.0,
lazio,Italy,151.0,201.0,,201.0,,251.0,301.0,201.0,251.0,151.0,301.0,251.0,151.0,151.0,,201.0,251.0,150.0,151.0,151.0,151.0,151.0,257.0,223.0,
udinese,Italy,201.0,201.0,,201.0,,201.0,201.0,201.0,151.0,50.0,251.0,251.0,151.0,251.0,,251.0,251.0,151.0,251.0,50.0,501.0,50.0,323.0,281.0,
sampdoria,Italy,751.0,201.0,,501.0,,501.0,751.0,201.0,401.0,151.0,751.0,,1001.0,201.0,,501.0,751.0,451.0,201.0,151.0,251.0,151.0,580.0,509.0,
verona,Italy,501.0,501.0,,501.0,,751.0,1001.0,501.0,501.0,501.0,1001.0,501.0,501.0,501.0,,751.0,751.0,451.0,501.0,501.0,501.0,501.0,665.0,587.0,
parma,Italy,501.0,501.0,,751.0,,1001.0,1001.0,501.0,501.0,1001.0,1001.0,1001.0,501.0,751.0,,1001.0,1001.0,701.0,751.0,1001.0,751.0,1001.0,950.0,839.0,
torino,Italy,501.0,1001.0,,501.0,,1001.0,501.0,501.0,501.0,1001.0,2001.0,,501.0,751.0,,1001.0,1001.0,451.0,751.0,1001.0,751.0,1001.0,722.0,640.0,
atalanta,Italy,751.0,1001.0,,1001.0,,1001.0,1501.0,1001.0,1001.0,1001.0,2001.0,,1001.0,1001.0,,1001.0,,951.0,1001.0,1001.0,751.0,1001.0,950.0,839.0,
cagliari,Italy,2001.0,1501.0,,1001.0,,1501.0,2001.0,1001.0,1501.0,1001.0,2001.0,,1001.0,751.0,,1501.0,,951.0,751.0,1001.0,751.0,1001.0,950.0,839.0,
empoli,Italy,1501.0,2001.0,,1501.0,,2001.0,2001.0,1001.0,1501.0,2001.0,2001.0,,1001.0,1501.0,,2001.0,,1001.0,1501.0,2001.0,1001.0,2001.0,950.0,839.0,
genoa,Italy,1001.0,751.0,,751.0,,1001.0,1501.0,501.0,1001.0,1001.0,2001.0,,1001.0,501.0,,751.0,,701.0,501.0,1001.0,501.0,1001.0,950.0,839.0,
chievo,Italy,2001.0,2001.0,,1501.0,,2001.0,2501.0,1001.0,2001.0,1001.0,3001.0,,1001.0,1501.0,,1501.0,,951.0,1501.0,1001.0,1001.0,1001.0,950.0,839.0,
sassuolo,Italy,1501.0,2001.0,,1501.0,,2001.0,2501.0,1001.0,2001.0,2001.0,5001.0,,1001.0,2001.0,,2001.0,,1001.0,2001.0,2001.0,1001.0,2001.0,760.0,669.0,
cesena,Italy,1501.0,2501.0,,1501.0,,2501.0,2501.0,1001.0,1501.0,2001.0,5001.0,,1001.0,2001.0,,2501.0,,1001.0,2001.0,2001.0,1001.0,2001.0,950.0,839.0,
palermo,Italy,1001.0,1001.0,,1001.0,,1001.0,1501.0,1001.0,1001.0,2001.0,5001.0,,1001.0,1501.0,,2001.0,,951.0,1501.0,2001.0,751.0,2001.0,950.0,839.0,
celtic,Scotland,1.1,1.08,1.07,1.07,1.07,1.08,1.07,1.06,1.04,1.06,1.07,1.05,1.06,1.07,,1.07,1.06,1.07,1.07,1.06,1.07,1.06,,1.11,
aberdeen,Scotland,17.0,11.0,13.0,17.0,13.0,15.0,13.0,15.0,17.0,16.0,15.0,17.0,13.0,15.0,,15.0,15.0,16.0,15.0,16.0,15.0,16.0,,17.5,
dundee utd,Scotland,26.0,21.0,26.0,21.0,26.0,23.0,21.0,21.0,26.0,26.0,21.0,21.0,26.0,21.0,,26.0,21.0,25.0,21.0,26.0,26.0,26.0,,18.5,
inverness,Scotland,51.0,51.0,51.0,51.0,51.0,51.0,67.0,67.0,67.0,67.0,67.0,51.0,51.0,67.0,,51.0,61.0,62.0,67.0,67.0,51.0,67.0,,60.0,
kilmarnock,Scotland,81.0,251.0,126.0,101.0,126.0,126.0,151.0,201.0,251.0,201.0,101.0,201.0,151.0,126.0,,201.0,201.0,151.0,126.0,201.0,126.0,201.0,,182.0,
hamilton,Scotland,67.0,101.0,81.0,101.0,81.0,81.0,81.0,51.0,301.0,101.0,81.0,101.0,81.0,81.0,,101.0,101.0,94.0,81.0,101.0,81.0,101.0,,48.0,
motherwell,Scotland,351.0,251.0,201.0,251.0,201.0,251.0,251.0,201.0,101.0,251.0,201.0,301.0,201.0,251.0,,251.0,201.0,251.0,251.0,251.0,251.0,251.0,,109.0,
st johnstone,Scotland,351.0,251.0,251.0,301.0,251.0,351.0,251.0,251.0,251.0,251.0,501.0,301.0,251.0,251.0,,501.0,251.0,251.0,251.0,251.0,251.0,251.0,,182.0,
dundee,Scotland,751.0,251.0,501.0,401.0,501.0,751.0,501.0,751.0,501.0,501.0,1001.0,501.0,501.0,501.0,,751.0,501.0,601.0,501.0,501.0,501.0,501.0,,180.0,
partick,Scotland,501.0,501.0,401.0,401.0,401.0,501.0,401.0,501.0,501.0,751.0,1001.0,501.0,501.0,501.0,,1001.0,501.0,551.0,501.0,751.0,501.0,751.0,,422.0,
st mirren,Scotland,1001.0,1501.0,751.0,751.0,751.0,1001.0,401.0,1001.0,1001.0,2001.0,1001.0,751.0,501.0,1001.0,,2001.0,1501.0,1001.0,1001.0,2001.0,751.0,2001.0,,422.0,
ross county,Scotland,1251.0,1501.0,1501.0,1001.0,1501.0,1001.0,5001.0,1001.0,2001.0,3001.0,2001.0,2501.0,1501.0,1501.0,,5001.0,2001.0,1001.0,1501.0,3001.0,2501.0,3001.0,,548.0,
psv,Holland,1.91,1.83,,1.83,,1.85,1.91,1.91,1.8,1.8,1.83,2.0,,1.83,,2.0,2.2,1.85,1.83,1.8,1.9,1.8,2.03,1.99,
ajax,Holland,2.25,2.2,,2.2,,2.2,2.25,2.2,2.2,2.3,2.38,2.38,,2.15,,2.2,1.8,2.2,2.15,2.3,2.25,2.3,2.29,2.22,
twente,Holland,17.0,15.0,,13.0,,15.0,11.0,13.0,13.0,15.0,13.0,17.0,,15.0,,15.0,13.0,15.0,15.0,15.0,15.0,15.0,16.2,15.6,
feyenoord,Holland,17.0,17.0,,21.0,,19.0,17.0,21.0,17.0,21.0,19.0,17.0,,19.0,,17.0,21.0,19.5,19.0,21.0,21.0,21.0,13.4,12.6,
vitesse,Holland,51.0,41.0,,67.0,,51.0,81.0,67.0,81.0,41.0,41.0,34.0,,51.0,,51.0,67.0,54.0,51.0,41.0,41.0,41.0,44.0,36.0,
heerenveen,Holland,41.0,51.0,,51.0,,51.0,34.0,41.0,51.0,81.0,51.0,51.0,,51.0,,67.0,41.0,58.0,51.0,81.0,51.0,81.0,52.0,48.0,
az alkmaar,Holland,51.0,81.0,,51.0,,67.0,67.0,41.0,67.0,81.0,41.0,51.0,,67.0,,67.0,51.0,58.0,67.0,81.0,51.0,81.0,76.0,62.0,
zwolle,Holland,41.0,151.0,,81.0,,151.0,81.0,81.0,81.0,151.0,51.0,101.0,,67.0,,126.0,81.0,98.0,67.0,151.0,41.0,151.0,124.0,72.0,
groningen,Holland,126.0,101.0,,81.0,,101.0,101.0,81.0,101.0,201.0,81.0,101.0,,81.0,,101.0,81.0,115.0,81.0,201.0,81.0,201.0,143.0,132.0,
utrecht,Holland,201.0,,,201.0,,151.0,126.0,151.0,101.0,251.0,201.0,251.0,,151.0,,201.0,176.0,151.0,151.0,251.0,101.0,251.0,209.0,190.0,
cambuur,Holland,201.0,201.0,,151.0,,201.0,151.0,151.0,201.0,201.0,101.0,201.0,,201.0,,301.0,201.0,151.0,201.0,201.0,151.0,201.0,209.0,188.0,
willem ii,Holland,301.0,,,301.0,,,401.0,251.0,501.0,751.0,201.0,501.0,,501.0,,,501.0,401.0,501.0,751.0,251.0,751.0,361.0,315.0,
den haag,Holland,751.0,,,501.0,,,201.0,301.0,301.0,401.0,501.0,501.0,,501.0,,,401.0,401.0,501.0,401.0,101.0,401.0,380.0,330.0,
go ahead eagles,Holland,1001.0,,,401.0,,,401.0,251.0,501.0,751.0,501.0,501.0,,501.0,,,501.0,551.0,501.0,751.0,101.0,751.0,380.0,330.0,
nac breda,Holland,1001.0,,,401.0,,,251.0,201.0,251.0,751.0,401.0,501.0,,251.0,,501.0,401.0,551.0,251.0,751.0,501.0,751.0,380.0,330.0,
sbv excelsior,Holland,751.0,,,751.0,,,751.0,501.0,501.0,751.0,501.0,1001.0,,751.0,,,751.0,601.0,751.0,751.0,81.0,751.0,380.0,330.0,
fc dordrecht,Holland,1501.0,,,501.0,,,501.0,501.0,501.0,751.0,1001.0,1001.0,,501.0,,,501.0,701.0,501.0,751.0,251.0,751.0,380.0,330.0,
heracles,Holland,1501.0,,,501.0,,,401.0,301.0,1001.0,751.0,1001.0,1001.0,,501.0,,,751.0,801.0,501.0,751.0,151.0,751.0,380.0,330.0,
porto,Portugal,1.91,1.83,,,,1.83,1.91,1.83,1.83,1.85,,,1.83,,,1.83,1.85,,,1.85,2.05,1.85,1.89,,
benfica,Portugal,2.0,2.2,,,,2.1,2.1,2.1,2.0,2.3,,,2.1,,,2.1,2.2,,,2.3,1.8,2.3,2.22,,
sporting lisbon,Portugal,15.0,12.0,,,,12.0,13.0,13.0,13.0,12.0,,,12.0,,,13.0,13.0,,,12.0,15.0,12.0,15.3,,
braga,Portugal,151.0,126.0,,,,101.0,101.0,91.0,101.0,151.0,,,101.0,,,126.0,126.0,,,151.0,151.0,151.0,105.0,,
maritimo,Portugal,251.0,251.0,,,,251.0,251.0,201.0,251.0,251.0,,,201.0,,,251.0,251.0,,,251.0,251.0,251.0,95.0,,
guimaraes,Portugal,201.0,251.0,,,,251.0,301.0,151.0,301.0,151.0,,,201.0,,,251.0,251.0,,,151.0,351.0,151.0,219.0,,
rio ave,Portugal,401.0,301.0,,,,301.0,251.0,201.0,251.0,201.0,,,251.0,,,301.0,251.0,,,201.0,251.0,201.0,228.0,,
nacional madeira,Portugal,401.0,301.0,,,,301.0,301.0,301.0,251.0,251.0,,,251.0,,,301.0,301.0,,,251.0,351.0,251.0,333.0,,
academica,Portugal,501.0,251.0,,,,251.0,501.0,276.0,301.0,501.0,,,301.0,,,301.0,501.0,,,501.0,501.0,501.0,95.0,,
pacos ferreira,Portugal,501.0,501.0,,,,501.0,501.0,401.0,501.0,501.0,,,501.0,,,,501.0,,,501.0,351.0,501.0,95.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
belenenses,Portugal,751.0,301.0,,,,301.0,501.0,201.0,501.0,501.0,,,301.0,,,501.0,501.0,,,501.0,,501.0,95.0,,
moreirense,Portugal,751.0,501.0,,,,501.0,501.0,401.0,401.0,501.0,,,501.0,,,501.0,501.0,,,501.0,,501.0,95.0,,
