name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,188Bet,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Fulham,England,2501.0,2001.0,2001.0,2501.0,2001.0,,2501.0,2001.0,1501.0,3000.0,4001.0,4001.0,3001.0,2501.0,,3001.0,3000.0,,,3001.0,660.0,950.0,950.0,
West Brom,England,3001.0,2001.0,2001.0,2001.0,2001.0,,2501.0,2001.0,1001.0,3000.0,4001.0,4001.0,2501.0,2501.0,,3001.0,3000.0,,,3001.0,660.0,950.0,950.0,
Norwich,England,5001.0,3001.0,2501.0,,2501.0,,3001.0,5001.0,2501.0,5000.0,5001.0,5001.0,5001.0,2501.0,,5001.0,5000.0,,,4001.0,660.0,950.0,950.0,
Stoke,England,2501.0,2001.0,2501.0,,2501.0,,3001.0,4001.0,1501.0,3000.0,5001.0,2501.0,4001.0,2501.0,,3001.0,3000.0,,,4001.0,660.0,950.0,950.0,
Cardiff,England,5001.0,5001.0,5001.0,,5001.0,,5001.0,3001.0,5001.0,5000.0,7501.0,5001.0,5001.0,5001.0,,5001.0,5000.0,,,5001.0,660.0,950.0,950.0,
Hull,England,5001.0,7501.0,5001.0,,5001.0,,7501.0,7501.0,5001.0,7500.0,7501.0,7501.0,7501.0,5001.0,,7501.0,7500.0,,,5001.0,660.0,950.0,950.0,
Sunderland,England,7501.0,2001.0,2501.0,,2501.0,,3001.0,5001.0,1501.0,5000.0,7501.0,7501.0,3001.0,5001.0,,5001.0,5000.0,,,4001.0,660.0,950.0,950.0,
Crystal Palace,England,10001.0,10001.0,7501.0,,7501.0,,10001.0,10001.0,5001.0,7500.0,10001.0,10001.0,10001.0,7501.0,,10001.0,7500.0,,,5001.0,660.0,950.0,950.0,
PSG,France,1.4,1.44,1.4,1.44,1.4,1.4,1.36,1.4,,1.4,1.44,,1.36,1.4,,1.35,1.4,1.4,,,1.39,1.42,1.38,
Monaco,France,3.0,3.0,3.25,3.0,3.25,3.0,3.0,3.25,,3.35,3.0,,3.0,3.0,,3.2,3.35,2.9,,,3.1,3.47,3.28,
Marseille,France,29.0,23.0,19.0,23.0,19.0,21.0,21.0,26.0,,25.0,26.0,,26.0,21.0,,20.0,25.0,31.0,,,18.5,21.0,19.0,
Lyon,France,81.0,51.0,51.0,51.0,51.0,51.0,41.0,56.0,,75.0,51.0,,67.0,51.0,,61.0,75.0,81.0,,,60.0,71.0,67.0,
St Etienne,France,41.0,51.0,51.0,51.0,51.0,67.0,51.0,51.0,,60.0,81.0,,81.0,51.0,,61.0,60.0,81.0,,,58.0,81.0,67.0,
Lille,France,101.0,81.0,67.0,67.0,67.0,67.0,51.0,67.0,,100.0,81.0,,101.0,67.0,,61.0,100.0,101.0,,,40.0,46.0,43.0,
Nice,France,151.0,201.0,151.0,126.0,151.0,151.0,151.0,101.0,,250.0,251.0,,251.0,151.0,,251.0,250.0,201.0,,,68.0,86.0,78.0,
Rennes,France,151.0,151.0,126.0,126.0,126.0,201.0,201.0,101.0,,250.0,251.0,,201.0,201.0,,301.0,250.0,251.0,,,64.0,76.0,72.0,
Toulouse,France,401.0,401.0,501.0,401.0,501.0,301.0,501.0,501.0,,500.0,501.0,,501.0,501.0,,501.0,500.0,501.0,,,64.0,76.0,72.0,
Lorient,France,501.0,401.0,401.0,401.0,401.0,301.0,301.0,401.0,,500.0,501.0,,301.0,501.0,,501.0,500.0,501.0,,,72.0,86.0,82.0,
Bordeaux,France,401.0,251.0,201.0,301.0,201.0,201.0,301.0,401.0,,400.0,501.0,,251.0,251.0,,301.0,400.0,501.0,,,134.0,171.0,165.0,
Montpellier,France,251.0,251.0,301.0,251.0,301.0,251.0,501.0,301.0,,500.0,501.0,,301.0,351.0,,601.0,500.0,501.0,,,205.0,285.0,261.0,
Bastia,France,501.0,751.0,751.0,,751.0,501.0,751.0,501.0,,1000.0,1001.0,,751.0,751.0,,1001.0,1000.0,1001.0,,,64.0,76.0,72.0,
Reims,France,401.0,751.0,751.0,,751.0,751.0,1001.0,501.0,,750.0,1001.0,,1001.0,751.0,,751.0,750.0,1001.0,,,64.0,76.0,72.0,
Sochaux,France,751.0,751.0,1001.0,,1001.0,751.0,1001.0,501.0,,1500.0,1001.0,,1001.0,751.0,,1201.0,1500.0,1001.0,,,64.0,76.0,72.0,
Valenciennes,France,1001.0,751.0,1001.0,,1001.0,501.0,501.0,501.0,,1500.0,1001.0,,751.0,751.0,,1001.0,1500.0,1001.0,,,64.0,76.0,72.0,
Ajaccio,France,751.0,1001.0,1001.0,,1001.0,1001.0,1001.0,501.0,,1000.0,1501.0,,1501.0,751.0,,1201.0,1000.0,1501.0,,,64.0,76.0,72.0,
Evian,France,1001.0,1001.0,751.0,,751.0,751.0,1001.0,501.0,,1000.0,1501.0,,1001.0,751.0,,801.0,1000.0,1501.0,,,64.0,76.0,72.0,
Guingamp,France,1251.0,1001.0,1251.0,,1251.0,1001.0,1501.0,501.0,,1500.0,2001.0,,1501.0,1001.0,,1501.0,1500.0,2001.0,,,64.0,76.0,72.0,
Nantes,France,751.0,1251.0,1001.0,,1001.0,,1001.0,501.0,,1000.0,2001.0,,1501.0,751.0,,1301.0,1000.0,2001.0,,,64.0,76.0,72.0,
Juventus,Italy,,1.62,1.62,,1.62,,1.67,1.62,1.62,,1.67,,,1.62,,1.65,,,,,,1.62,1.58,
Napoli,Italy,,5.5,5.0,,5.0,,4.5,4.5,6.0,,5.0,,,5.0,,5.0,,,,,5.0,5.37,4.99,
AC Milan,Italy,,10.0,9.0,,9.0,,9.0,9.0,8.0,,8.0,,,9.0,,10.0,,,,,8.4,10.5,8.98,
Inter,Italy,,13.0,13.0,,13.0,,13.0,11.0,13.0,,12.0,,,13.0,,10.0,,,,,10.5,11.9,11.0,
Roma,Italy,,13.0,11.0,,11.0,,13.0,13.0,15.0,,13.0,,,13.0,,15.0,,,,,13.0,14.3,13.4,
Fiorentina,Italy,,17.0,17.0,,17.0,,15.0,17.0,15.0,,17.0,,,17.0,,21.0,,,,,24.0,28.0,25.0,
Lazio,Italy,,41.0,34.0,,34.0,,41.0,51.0,51.0,,51.0,,,51.0,,101.0,,,,,104.0,133.0,124.0,
Udinese,Italy,,126.0,101.0,,101.0,,101.0,101.0,101.0,,201.0,,,126.0,,251.0,,,,,148.0,190.0,182.0,
Atalanta,Italy,,501.0,751.0,,751.0,,501.0,501.0,501.0,,751.0,,,,,751.0,,,,,615.0,950.0,888.0,
Catania,Italy,,751.0,751.0,,751.0,,751.0,501.0,501.0,,751.0,,,,,501.0,,,,,615.0,950.0,888.0,
Genoa,Italy,,751.0,501.0,,501.0,,751.0,501.0,501.0,,751.0,,,,,501.0,,,,,615.0,950.0,888.0,
Parma,Italy,,751.0,501.0,,501.0,,501.0,501.0,501.0,,751.0,,,,,501.0,,,,,615.0,950.0,888.0,
Cagliari,Italy,,751.0,501.0,,501.0,,751.0,501.0,751.0,,1001.0,,,,,501.0,,,,,120.0,152.0,146.0,
Bologna,Italy,,1001.0,1001.0,,1001.0,,751.0,501.0,751.0,,1001.0,,,,,751.0,,,,,615.0,950.0,888.0,
Chievo,Italy,,1001.0,1001.0,,1001.0,,751.0,501.0,751.0,,1001.0,,,,,751.0,,,,,615.0,950.0,888.0,
Sampdoria,Italy,,501.0,1001.0,,1001.0,,501.0,501.0,501.0,,751.0,,,,,501.0,,,,,615.0,950.0,888.0,
Torino,Italy,,751.0,501.0,,501.0,,751.0,501.0,1001.0,,1001.0,,,,,751.0,,,,,615.0,950.0,888.0,
Livorno,Italy,,,1001.0,,1001.0,,2001.0,501.0,1501.0,,1501.0,,,,,751.0,,,,,615.0,950.0,888.0,
Verona,Italy,,1001.0,501.0,,501.0,,2001.0,501.0,1501.0,,751.0,,,,,501.0,,,,,615.0,950.0,888.0,
Sassuolo,Italy,,1501.0,2001.0,,2001.0,,2001.0,501.0,1501.0,,2501.0,,,,,751.0,,,,,615.0,950.0,888.0,
Celtic,Scotland,1.0,1.0,,1.01,1.01,,1.01,1.01,1.01,1.01,1.0,,1.01,1.01,1.01,1.01,1.01,1.01,,,1.03,1.04,1.03,
Inverness,Scotland,67.0,67.0,,67.0,67.0,,41.0,67.0,67.0,75.0,67.0,,67.0,51.0,51.0,67.0,75.0,81.0,,,18.0,30.0,18.6,
Motherwell,Scotland,51.0,67.0,,67.0,67.0,,34.0,51.0,67.0,60.0,41.0,,67.0,41.0,67.0,67.0,60.0,81.0,,,24.0,36.0,26.0,
Aberdeen,Scotland,101.0,101.0,,67.0,81.0,,67.0,81.0,81.0,100.0,67.0,,67.0,67.0,126.0,81.0,100.0,121.0,,,37.0,52.0,41.0,
Dundee Utd,Scotland,251.0,301.0,,251.0,151.0,,251.0,301.0,301.0,200.0,151.0,,251.0,251.0,351.0,201.0,200.0,351.0,,,92.0,133.0,110.0,
St Johnstone,Scotland,301.0,301.0,,301.0,251.0,,201.0,301.0,201.0,200.0,251.0,,251.0,251.0,351.0,251.0,200.0,351.0,,,92.0,133.0,110.0,
Hibernian,Scotland,301.0,501.0,,401.0,201.0,,201.0,401.0,151.0,300.0,251.0,,301.0,251.0,501.0,301.0,300.0,501.0,,,92.0,133.0,110.0,
Partick,Scotland,751.0,501.0,,1001.0,301.0,,301.0,501.0,1001.0,500.0,501.0,,301.0,501.0,1001.0,751.0,500.0,1001.0,,,84.0,124.0,101.0,
Ross County,Scotland,1001.0,501.0,,501.0,501.0,,501.0,751.0,501.0,500.0,501.0,,501.0,501.0,1001.0,751.0,500.0,1001.0,,,92.0,133.0,110.0,
Kilmarnock,Scotland,1251.0,751.0,,1001.0,501.0,,1501.0,751.0,251.0,500.0,1001.0,,1001.0,751.0,1001.0,751.0,500.0,1501.0,,,92.0,133.0,110.0,
St Mirren,Scotland,1751.0,1501.0,,1001.0,751.0,,2501.0,1001.0,1001.0,1000.0,1001.0,,1001.0,1001.0,1001.0,1001.0,1000.0,2501.0,,,92.0,133.0,110.0,
Hearts,Scotland,2001.0,1001.0,,1001.0,751.0,,2001.0,1001.0,1001.0,5000.0,1001.0,,1001.0,1001.0,2001.0,1001.0,5000.0,2501.0,,,92.0,133.0,110.0,
Ajax,Holland,2.0,2.0,,2.1,,,2.0,2.0,,2.15,,,,,,2.1,2.15,2.0,,,,2.14,,
PSV Eindhoven,Holland,2.25,2.5,,2.5,,,2.5,2.5,,2.35,,,,,,2.25,2.35,2.25,,,,2.39,,
Twente,Holland,19.0,19.0,,13.0,,,15.0,15.0,,10.0,,,,,,15.0,10.0,16.0,,,,13.4,,
Feyenoord,Holland,21.0,21.0,,19.0,,,15.0,21.0,,15.0,,,,,,18.0,15.0,23.0,,,,12.4,,
AZ Alkmaar,Holland,26.0,21.0,,21.0,,,17.0,21.0,,25.0,,,,,,25.0,25.0,26.0,,,,34.0,,
Vitesse,Holland,34.0,34.0,,29.0,,,34.0,26.0,,30.0,,,,,,34.0,30.0,31.0,,,,34.0,,
Heerenveen,Holland,29.0,34.0,,34.0,,,34.0,34.0,,30.0,,,,,,41.0,30.0,36.0,,,,34.0,,
Utrecht,Holland,34.0,41.0,,29.0,,,41.0,34.0,,75.0,,,,,,41.0,75.0,61.0,,,,48.0,,
Zwolle,Holland,101.0,126.0,,,,,101.0,67.0,,75.0,,,,,,61.0,75.0,71.0,,,,71.0,,
Groningen,Holland,151.0,,,81.0,,,126.0,,,150.0,,,,,,151.0,150.0,151.0,,,,190.0,,
Heracles,Holland,501.0,,,,,,301.0,,,500.0,,,,,,501.0,500.0,501.0,,,,247.0,,
NAC Breda,Holland,751.0,,,,,,501.0,,,500.0,,,,,,751.0,500.0,801.0,,,,247.0,,
Cambuur,Holland,1001.0,,,,,,751.0,,,500.0,,,,,,501.0,500.0,801.0,,,,247.0,,
Den Haag,Holland,1001.0,,,,,,251.0,,,750.0,,,,,,251.0,750.0,701.0,,,,247.0,,
Go Ahead Eagles,Holland,501.0,,,,,,1001.0,,,500.0,,,,,,1001.0,500.0,801.0,,,,247.0,,
Roda,Holland,1001.0,,,,,,501.0,,,500.0,,,,,,1001.0,500.0,501.0,,,,247.0,,
Waalwijk,Holland,1501.0,,,,,,501.0,,,300.0,,,,,,751.0,300.0,301.0,,,,247.0,,
NEC Nijmegen,Holland,2001.0,,,,,,501.0,,,750.0,,,,,,1001.0,750.0,1001.0,,,,247.0,,
Porto,Portugal,1.53,1.53,,1.62,,,1.44,1.67,,,,,1.53,1.5,1.53,1.5,,1.5,,,,1.61,,
Benfica,Portugal,2.88,2.62,,2.6,,,2.88,2.5,,,,,2.62,2.65,2.88,3.2,,2.5,,,,2.9,,
Sporting Lisbon,Portugal,11.0,15.0,,13.0,,,17.0,11.0,,,,,10.0,10.0,13.0,6.5,,11.0,,,,8.79,,
Braga,Portugal,51.0,81.0,,41.0,,,67.0,41.0,,,,,41.0,41.0,41.0,31.0,,51.0,,,,52.0,,
Estoril,Portugal,401.0,501.0,,,,,,,,,,,251.0,,351.0,251.0,,251.0,,,,24.0,,
Rio Ave,Portugal,401.0,501.0,,,,,,,,,,,251.0,,501.0,251.0,,301.0,,,,24.0,,
Nacional,Portugal,501.0,501.0,,,,,,,,,,,401.0,,501.0,351.0,,501.0,,,,25.0,,
Maritimo,Portugal,251.0,501.0,,,,,,,,,,,201.0,,301.0,251.0,,301.0,,,,52.0,,
Academica,Portugal,751.0,501.0,,,,,,,,,,,401.0,,501.0,501.0,,751.0,,,,24.0,,
Guimaraes,Portugal,751.0,501.0,,,,,,,,,,,251.0,,501.0,251.0,,501.0,,,,24.0,,
Gil Vicente,Portugal,401.0,501.0,,,,,,,,,,,501.0,,1001.0,501.0,,501.0,,,,24.0,,
Olhanense,Portugal,1001.0,751.0,,,,,,,,,,,501.0,,1001.0,501.0,,501.0,,,,24.0,,
Pacos Ferreira,Portugal,751.0,1001.0,,,,,,,,,,,201.0,,501.0,351.0,,301.0,,,,114.0,,
Vitoria Setubal,Portugal,1501.0,751.0,,,,,,,,,,,501.0,,1001.0,501.0,,1001.0,,,,24.0,,
Arouca,Portugal,751.0,2001.0,,,,,,,,,,,,,2001.0,1001.0,,2001.0,,,,24.0,,
Belenenses,Portugal,,2001.0,,,,,,,,,,,,,2001.0,1001.0,,1001.0,,,,24.0,,
Galatasaray,Turkey,,,,,,,1.91,,,,,,,,,,,,,,,1.19,,
Fenerbahce,Turkey,,,,,,,3.0,,,,,,,,,,,,,,,2.42,,
Besiktas,Turkey,,,,,,,4.33,,,,,,,,,,,,,,,3.38,,
Bursaspor,Turkey,,,,,,,26.0,,,,,,,,,,,,,,,32.0,,
Trabzonspor,Turkey,,,,,,,41.0,,,,,,,,,,,,,,,32.0,,
Kasimpasa,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,32.0,,
Antalyaspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Eskisehirspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Gaziantepspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Kayserispor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,32.0,,
Karabukspor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,32.0,,
Akhisar,Turkey,,,,,,,251.0,,,,,,,,,,,,,,,32.0,,
Elazigspor,Turkey,,,,,,,251.0,,,,,,,,,,,,,,,32.0,,
Erciyesspor,Turkey,,,,,,,251.0,,,,,,,,,,,,,,,32.0,,
Konyaspor,Turkey,,,,,,,251.0,,,,,,,,,,,,,,,32.0,,
Rizespor,Turkey,,,,,,,251.0,,,,,,,,,,,,,,,32.0,,
Cruzeiro,Brazil,1.4,,,,,,,,,,,,,,,1.45,1.65,1.4,,,,1.12,,
Botafogo RJ,Brazil,4.0,,,,,,,,,,,,,,,3.75,3.5,4.0,,,,4.04,,
Gremio,Brazil,13.0,,,,,,,,,,,,,,,13.0,9.0,13.0,,,,10.0,,
Internacional RS,Brazil,26.0,,,,,,,,,,,,,,,26.0,20.0,29.0,,,,6.32,,
Atletico PR,Brazil,26.0,,,,,,,,,,,,,,,41.0,15.0,26.0,,,,32.0,,
Corinthians SP,Brazil,67.0,,,,,,,,,,,,,,,51.0,100.0,67.0,,,,32.0,,
Atletico Mineiro,Brazil,81.0,,,,,,,,,,,,,,,76.0,100.0,101.0,,,,29.0,,
Goias GO,Brazil,,,,,,,,,,,,,,,,101.0,100.0,,,,,76.0,,
Vasco da Gama,Brazil,,,,,,,,,,,,,,,,151.0,,,,,,22.0,,
Sao Paulo,Brazil,,,,,,,,,,,,,,,,151.0,,,,,,42.0,,
Flamengo,Brazil,,,,,,,,,,,,,,,,151.0,,,,,,81.0,,
Santos SP,Brazil,151.0,,,,,,,,,,,,,,,126.0,100.0,201.0,,,,28.0,,
Coritiba,Brazil,151.0,,,,,,,,,,,,,,,126.0,,201.0,,,,34.0,,
Vitoria,Brazil,,,,,,,,,,,,,,,,201.0,,,,,,76.0,,
Bahia,Brazil,,,,,,,,,,,,,,,,201.0,,,,,,81.0,,
Criciuma,Brazil,,,,,,,,,,,,,,,,201.0,,,,,,90.0,,
Fluminense RJ,Brazil,201.0,,,,,,,,,,,,,,,126.0,,251.0,,,,76.0,,
Portuguesa,Brazil,,,,,,,,,,,,,,,,751.0,,,,,,76.0,,
Nautico PE,Brazil,,,,,,,,,,,,,,,,,,,,,,32.0,,
Ponte Preta,Brazil,,,,,,,,,,,,,,,,,,,,,,32.0,,
