name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,188Bet,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Eintracht Frankfurt,Germany,501.0,501.0,251.0,501.0,251.0,501.0,501.0,201.0,401.0,300.0,201.0,,501.0,351.0,751.0,151.0,300.0,501.0,401.0,401.0,525.0,475.0,698.0,
Mainz 05,Germany,501.0,301.0,301.0,301.0,301.0,251.0,301.0,301.0,501.0,200.0,251.0,,501.0,351.0,751.0,151.0,200.0,501.0,501.0,401.0,615.0,570.0,888.0,
Hoffenheim,Germany,501.0,401.0,201.0,301.0,201.0,351.0,251.0,201.0,501.0,200.0,251.0,,251.0,351.0,751.0,151.0,200.0,501.0,501.0,401.0,615.0,760.0,888.0,
Freiburg,Germany,501.0,501.0,501.0,501.0,501.0,501.0,501.0,401.0,501.0,1000.0,751.0,,501.0,501.0,751.0,501.0,1000.0,501.0,501.0,601.0,610.0,760.0,884.0,
Hertha Berlin,Germany,751.0,501.0,401.0,501.0,401.0,401.0,251.0,401.0,1001.0,200.0,351.0,,501.0,501.0,1001.0,251.0,200.0,501.0,1001.0,601.0,400.0,380.0,532.0,
Augsburg,Germany,2001.0,2001.0,1001.0,1501.0,1001.0,1001.0,2501.0,401.0,1501.0,300.0,1501.0,,1001.0,1501.0,2501.0,251.0,300.0,1501.0,1501.0,1251.0,615.0,760.0,888.0,
Nurnberg,Germany,3001.0,751.0,751.0,501.0,751.0,501.0,1001.0,501.0,751.0,1000.0,1001.0,,1001.0,751.0,1501.0,501.0,1000.0,1001.0,751.0,1251.0,615.0,760.0,888.0,
Braunschweig,Germany,5001.0,3001.0,5001.0,1501.0,5001.0,1501.0,5001.0,501.0,2001.0,3000.0,2501.0,,5001.0,2501.0,5001.0,2001.0,3000.0,3001.0,2001.0,3001.0,615.0,760.0,888.0,
Barcelona,Spain,1.62,1.57,1.57,1.62,1.57,,1.53,1.57,1.62,,1.5,,1.57,1.57,,1.57,,1.5,,1.6,,1.69,1.66,
Real Madrid,Spain,2.38,2.38,2.38,2.38,2.38,,2.5,2.4,2.25,,2.62,,2.38,2.4,,2.3,,2.5,,2.5,2.58,2.58,2.56,
Atletico Madrid,Spain,29.0,34.0,41.0,41.0,41.0,,67.0,51.0,41.0,,41.0,,41.0,41.0,,26.0,,67.0,,51.0,24.0,28.0,25.0,
Real Sociedad,Spain,501.0,501.0,401.0,301.0,401.0,,401.0,201.0,201.0,,501.0,,401.0,251.0,,401.0,,501.0,,501.0,148.0,295.0,181.0,
Valencia,Spain,501.0,401.0,151.0,201.0,151.0,,251.0,101.0,101.0,,501.0,,401.0,201.0,,301.0,,501.0,,501.0,170.0,485.0,219.0,
Athl Bilbao,Spain,301.0,501.0,301.0,401.0,301.0,,751.0,401.0,501.0,,501.0,,401.0,501.0,,501.0,,501.0,,501.0,148.0,247.0,181.0,
Betis,Spain,501.0,751.0,501.0,501.0,501.0,,751.0,501.0,501.0,,751.0,,501.0,501.0,,1001.0,,801.0,,751.0,225.0,323.0,295.0,
Sevilla,Spain,501.0,751.0,501.0,301.0,501.0,,751.0,201.0,301.0,,1001.0,,501.0,351.0,,751.0,,501.0,,,360.0,513.0,480.0,
Espanyol,Spain,751.0,,501.0,,501.0,,1501.0,1001.0,1001.0,,1501.0,,751.0,,,1001.0,,1501.0,,1501.0,154.0,257.0,195.0,
Malaga,Spain,501.0,751.0,501.0,301.0,501.0,,1001.0,326.0,501.0,,2001.0,,751.0,501.0,,501.0,,801.0,,2001.0,154.0,760.0,195.0,
Getafe,Spain,1001.0,,1001.0,,1001.0,,2001.0,1001.0,1501.0,,2001.0,,1001.0,,,1251.0,,1501.0,,2001.0,615.0,950.0,888.0,
Villarreal,Spain,501.0,,501.0,,501.0,,1501.0,,3001.0,,501.0,,501.0,,,1001.0,,601.0,,3001.0,114.0,143.0,137.0,
Celta Vigo,Spain,2501.0,,2001.0,,2001.0,,2501.0,1501.0,2001.0,,2501.0,,1501.0,,,2001.0,,3001.0,,2001.0,615.0,950.0,888.0,
Levante,Spain,2001.0,,2501.0,,2501.0,,2501.0,2001.0,2501.0,,3001.0,,2501.0,,,2001.0,,3501.0,,3001.0,615.0,950.0,888.0,
Valladolid,Spain,,,2501.0,,2501.0,,3001.0,2501.0,3001.0,,3001.0,,4001.0,,,2501.0,,3501.0,,3001.0,615.0,950.0,888.0,
Granada,Spain,,,3001.0,,3001.0,,5001.0,3001.0,3001.0,,4001.0,,2501.0,,,4001.0,,5001.0,,3001.0,615.0,950.0,888.0,
Osasuna,Spain,,,4001.0,,4001.0,,5001.0,2501.0,3001.0,,7501.0,,4001.0,,,2501.0,,5001.0,,5001.0,615.0,950.0,888.0,
Rayo Vallecano,Spain,3001.0,,2001.0,,2001.0,,5001.0,1001.0,1501.0,,7501.0,,2501.0,,,2001.0,,5001.0,,3001.0,615.0,950.0,888.0,
Almeria,Spain,,,7501.0,,7501.0,,7501.0,,,,9001.0,,5001.0,,,5001.0,,8001.0,,,615.0,950.0,888.0,
Elche,Spain,,,7501.0,,7501.0,,7501.0,5001.0,7501.0,,9001.0,,5001.0,,,5001.0,,8001.0,,5001.0,615.0,950.0,888.0,
Man City,England,3.5,3.4,3.0,3.6,3.0,,3.0,3.5,3.25,3.5,3.3,3.4,3.25,3.0,3.5,3.5,3.5,3.5,3.4,,3.65,3.61,3.61,
Chelsea,England,3.75,3.5,3.5,3.6,3.5,,3.5,3.5,3.5,3.7,3.3,3.5,3.5,3.5,3.5,3.75,3.7,3.5,3.5,,3.95,3.94,3.94,
Man Utd,England,4.5,4.5,4.5,4.5,4.5,,5.0,4.5,4.5,4.75,4.2,4.33,4.5,4.5,4.5,4.5,4.75,4.5,4.75,,4.9,4.89,4.89,
Arsenal,England,8.5,9.0,9.0,8.5,9.0,,10.0,8.5,10.0,8.5,9.0,8.5,9.0,9.0,9.0,8.5,8.5,10.0,9.0,,8.2,8.22,8.22,
Liverpool,England,9.0,10.0,11.0,9.0,11.0,,9.0,11.0,10.0,9.5,11.0,9.0,9.0,10.0,9.0,9.0,9.5,11.0,10.0,,8.8,8.79,8.79,
Tottenham,England,13.0,15.0,15.0,13.0,15.0,,15.0,15.0,13.0,13.0,15.0,15.0,13.0,15.0,13.0,13.0,13.0,18.0,15.0,,12.5,12.9,12.9,
Everton,England,151.0,301.0,401.0,301.0,401.0,,301.0,176.0,251.0,250.0,751.0,251.0,251.0,251.0,301.0,301.0,250.0,751.0,301.0,,225.0,285.0,285.0,
Southampton,England,1501.0,1501.0,2001.0,2001.0,2001.0,,2001.0,2001.0,1501.0,1500.0,2001.0,2001.0,1001.0,2001.0,1001.0,2001.0,1500.0,2001.0,2001.0,,660.0,950.0,950.0,
Aston Villa,England,2001.0,2001.0,2001.0,1001.0,2001.0,,1501.0,2001.0,1501.0,2000.0,2501.0,2501.0,1501.0,2001.0,1001.0,2501.0,2000.0,2501.0,2001.0,,660.0,950.0,950.0,
Swansea,England,1501.0,1501.0,1501.0,1501.0,1501.0,,2501.0,1001.0,1001.0,1500.0,2501.0,2501.0,2001.0,2001.0,1001.0,2001.0,1500.0,2001.0,2001.0,,660.0,950.0,950.0,
Newcastle,England,1001.0,1001.0,2001.0,1001.0,2001.0,,1501.0,1001.0,2001.0,1500.0,3001.0,2501.0,1501.0,1501.0,2001.0,2001.0,1500.0,2501.0,1001.0,,660.0,950.0,950.0,
West Ham,England,2501.0,2001.0,2001.0,2001.0,2001.0,,2501.0,2001.0,1501.0,2500.0,3001.0,3001.0,2001.0,2001.0,2001.0,2501.0,2500.0,2501.0,2001.0,,660.0,950.0,950.0,
Fulham,England,2501.0,2001.0,2001.0,2501.0,2001.0,,2501.0,2001.0,1501.0,3000.0,4001.0,4001.0,3001.0,2501.0,2001.0,3001.0,3000.0,3001.0,2001.0,,660.0,950.0,950.0,
West Brom,England,3001.0,2001.0,2001.0,2001.0,2001.0,,2501.0,2001.0,1001.0,3000.0,4001.0,4001.0,2501.0,2501.0,2001.0,3001.0,3000.0,4001.0,2001.0,,660.0,950.0,950.0,
Norwich,England,5001.0,3001.0,2501.0,,2501.0,,3001.0,5001.0,2501.0,5000.0,5001.0,5001.0,5001.0,2501.0,3001.0,5001.0,5000.0,5001.0,5001.0,,660.0,950.0,950.0,
Stoke,England,2501.0,2001.0,2501.0,,2501.0,,3001.0,4001.0,1501.0,3000.0,5001.0,2501.0,4001.0,2501.0,3001.0,3001.0,3000.0,5001.0,2501.0,,660.0,950.0,950.0,
Cardiff,England,5001.0,5001.0,5001.0,,5001.0,,5001.0,3001.0,5001.0,5000.0,7501.0,5001.0,5001.0,5001.0,3001.0,5001.0,5000.0,5001.0,5001.0,,660.0,950.0,950.0,
Hull,England,5001.0,7501.0,5001.0,,5001.0,,7501.0,7501.0,5001.0,7500.0,7501.0,7501.0,7501.0,5001.0,5001.0,7501.0,7500.0,7501.0,7501.0,,660.0,950.0,950.0,
Sunderland,England,7501.0,2001.0,2501.0,,2501.0,,3001.0,5001.0,1501.0,5000.0,7501.0,7501.0,3001.0,5001.0,3001.0,5001.0,5000.0,7501.0,7501.0,,660.0,950.0,950.0,
Crystal Palace,England,10001.0,10001.0,7501.0,,7501.0,,10001.0,10001.0,5001.0,7500.0,10001.0,10001.0,10001.0,7501.0,7501.0,10001.0,7500.0,8001.0,10001.0,,660.0,950.0,950.0,
PSG,France,1.4,1.44,1.4,1.44,1.4,1.4,1.36,1.4,1.4,1.4,1.44,,1.36,1.4,1.4,1.35,1.4,1.4,,,1.34,1.45,1.43,
Monaco,France,3.0,3.0,3.25,3.0,3.25,3.0,3.0,3.25,3.25,3.35,3.0,,3.0,3.0,3.0,3.2,3.35,2.9,,,2.94,3.42,3.23,
Marseille,France,29.0,23.0,19.0,23.0,19.0,21.0,21.0,26.0,21.0,25.0,26.0,,26.0,21.0,26.0,20.0,25.0,31.0,,,21.0,25.0,22.0,
Lyon,France,81.0,51.0,51.0,51.0,51.0,51.0,41.0,56.0,51.0,75.0,51.0,,67.0,51.0,67.0,61.0,75.0,81.0,,,60.0,76.0,67.0,
St Etienne,France,41.0,51.0,51.0,51.0,51.0,67.0,51.0,51.0,51.0,60.0,81.0,,81.0,51.0,81.0,61.0,60.0,81.0,,,68.0,81.0,76.0,
Lille,France,101.0,81.0,67.0,67.0,67.0,67.0,51.0,67.0,81.0,100.0,81.0,,101.0,67.0,81.0,61.0,100.0,101.0,,,41.0,46.0,44.0,
Nice,France,151.0,201.0,151.0,126.0,151.0,151.0,151.0,101.0,201.0,250.0,251.0,,251.0,151.0,251.0,251.0,250.0,201.0,,,68.0,86.0,78.0,
Rennes,France,151.0,151.0,126.0,126.0,126.0,201.0,201.0,101.0,151.0,250.0,251.0,,201.0,201.0,251.0,301.0,250.0,251.0,,,64.0,76.0,72.0,
Toulouse,France,401.0,401.0,501.0,401.0,501.0,301.0,501.0,501.0,401.0,500.0,501.0,,501.0,501.0,501.0,501.0,500.0,501.0,,,64.0,76.0,72.0,
Lorient,France,501.0,401.0,401.0,401.0,401.0,301.0,301.0,401.0,251.0,500.0,501.0,,301.0,501.0,501.0,501.0,500.0,501.0,,,72.0,86.0,82.0,
Bordeaux,France,401.0,251.0,201.0,301.0,201.0,201.0,301.0,401.0,201.0,400.0,501.0,,251.0,251.0,251.0,301.0,400.0,501.0,,,134.0,171.0,165.0,
Montpellier,France,251.0,251.0,301.0,251.0,301.0,251.0,501.0,301.0,301.0,500.0,501.0,,301.0,351.0,251.0,601.0,500.0,501.0,,,205.0,285.0,261.0,
Bastia,France,501.0,751.0,751.0,,751.0,501.0,751.0,501.0,501.0,1000.0,1001.0,,751.0,751.0,1001.0,1001.0,1000.0,1001.0,,,64.0,76.0,72.0,
Reims,France,401.0,751.0,751.0,,751.0,751.0,1001.0,501.0,1001.0,750.0,1001.0,,1001.0,751.0,1001.0,751.0,750.0,1001.0,,,64.0,76.0,72.0,
Sochaux,France,751.0,751.0,1001.0,,1001.0,751.0,1001.0,501.0,1001.0,1500.0,1001.0,,1001.0,751.0,1001.0,1201.0,1500.0,1001.0,,,64.0,76.0,72.0,
Valenciennes,France,1001.0,751.0,1001.0,,1001.0,501.0,501.0,501.0,501.0,1500.0,1001.0,,751.0,751.0,1001.0,1001.0,1500.0,1001.0,,,64.0,76.0,72.0,
Ajaccio,France,751.0,1001.0,1001.0,,1001.0,1001.0,1001.0,501.0,1001.0,1000.0,1501.0,,1501.0,751.0,1501.0,1201.0,1000.0,1501.0,,,64.0,76.0,72.0,
Evian,France,1001.0,1001.0,751.0,,751.0,751.0,1001.0,501.0,1001.0,1000.0,1501.0,,1001.0,751.0,1501.0,801.0,1000.0,1501.0,,,64.0,76.0,72.0,
Guingamp,France,1251.0,1001.0,1251.0,,1251.0,1001.0,1501.0,501.0,1001.0,1500.0,2001.0,,1501.0,1001.0,2001.0,1501.0,1500.0,2001.0,,,64.0,76.0,72.0,
Nantes,France,751.0,1251.0,1001.0,,1001.0,,1001.0,501.0,1001.0,1000.0,2001.0,,1501.0,751.0,2001.0,1301.0,1000.0,2001.0,,,64.0,76.0,72.0,
Juventus,Italy,1.62,1.62,1.62,1.62,1.62,,1.67,1.62,1.62,1.6,1.67,,1.57,1.62,,1.65,1.6,1.62,,1.6,1.58,1.67,1.63,
Napoli,Italy,5.0,5.5,5.0,5.0,5.0,,4.5,4.5,6.0,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,,5.0,4.9,5.09,4.89,
AC Milan,Italy,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,8.0,12.0,8.0,,9.0,9.0,,10.0,12.0,9.5,,10.0,11.5,13.8,12.9,
Inter,Italy,13.0,13.0,13.0,11.0,13.0,,13.0,11.0,13.0,10.0,12.0,,11.0,13.0,,10.0,10.0,13.0,,11.0,10.0,11.0,10.0,
Roma,Italy,15.0,13.0,11.0,13.0,11.0,,13.0,13.0,15.0,15.0,13.0,,15.0,13.0,,15.0,15.0,15.0,,15.0,13.5,15.3,13.8,
Fiorentina,Italy,21.0,17.0,17.0,15.0,17.0,,15.0,17.0,15.0,20.0,17.0,,17.0,17.0,,21.0,20.0,17.0,,15.0,27.0,30.0,29.0,
Lazio,Italy,81.0,41.0,34.0,41.0,34.0,,41.0,51.0,51.0,75.0,51.0,,67.0,51.0,,101.0,75.0,101.0,,51.0,114.0,143.0,137.0,
Udinese,Italy,126.0,126.0,101.0,101.0,101.0,,101.0,101.0,101.0,100.0,201.0,,151.0,126.0,,251.0,100.0,251.0,,151.0,152.0,200.0,186.0,
Cagliari,Italy,751.0,751.0,501.0,,501.0,,751.0,501.0,751.0,750.0,1001.0,,1001.0,,,501.0,750.0,1001.0,,1001.0,120.0,152.0,146.0,
Atalanta,Italy,501.0,501.0,751.0,,751.0,,501.0,501.0,501.0,1000.0,751.0,,1001.0,,,751.0,1000.0,1001.0,,1001.0,615.0,950.0,888.0,
Bologna,Italy,1001.0,1001.0,1001.0,,1001.0,,751.0,501.0,751.0,1000.0,1001.0,,1001.0,,,751.0,1000.0,1001.0,,1001.0,615.0,950.0,888.0,
Catania,Italy,1001.0,751.0,751.0,,751.0,,751.0,501.0,501.0,500.0,751.0,,1001.0,,,501.0,500.0,1001.0,,1001.0,615.0,950.0,888.0,
Genoa,Italy,751.0,751.0,501.0,,501.0,,751.0,501.0,501.0,1000.0,751.0,,1001.0,,,501.0,1000.0,1001.0,,751.0,615.0,950.0,888.0,
Parma,Italy,751.0,751.0,501.0,,501.0,,501.0,501.0,501.0,750.0,751.0,,1001.0,,,501.0,750.0,1001.0,,751.0,615.0,950.0,888.0,
Sampdoria,Italy,1001.0,501.0,1001.0,,1001.0,,501.0,501.0,501.0,750.0,751.0,,1001.0,,,501.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Torino,Italy,751.0,751.0,501.0,,501.0,,751.0,501.0,1001.0,750.0,1001.0,,1001.0,,,751.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Chievo,Italy,2001.0,1001.0,1001.0,,1001.0,,751.0,501.0,751.0,1000.0,1001.0,,1001.0,,,751.0,1000.0,1001.0,,1001.0,615.0,950.0,888.0,
Livorno,Italy,751.0,,1001.0,,1001.0,,2001.0,501.0,1501.0,1000.0,1501.0,,2001.0,,,751.0,1000.0,2001.0,,1001.0,615.0,950.0,888.0,
Verona,Italy,751.0,1001.0,501.0,,501.0,,2001.0,501.0,1501.0,1000.0,751.0,,1001.0,,,501.0,1000.0,1001.0,,1001.0,615.0,950.0,888.0,
Sassuolo,Italy,2001.0,1501.0,2001.0,,2001.0,,2001.0,501.0,1501.0,1000.0,2501.0,,2001.0,,,751.0,1000.0,2501.0,,2001.0,615.0,950.0,888.0,
Celtic,Scotland,1.0,1.0,,1.01,1.01,,1.01,1.01,1.01,1.01,1.0,1.0,1.01,1.01,1.01,1.01,1.01,1.01,,1.01,1.03,1.04,1.03,
Inverness,Scotland,67.0,67.0,,67.0,67.0,,41.0,67.0,67.0,75.0,67.0,67.0,67.0,51.0,51.0,67.0,75.0,81.0,,67.0,18.0,30.0,18.6,
Motherwell,Scotland,51.0,67.0,,67.0,67.0,,34.0,51.0,67.0,60.0,41.0,51.0,67.0,41.0,67.0,67.0,60.0,81.0,,67.0,24.0,36.0,26.0,
Aberdeen,Scotland,101.0,101.0,,67.0,81.0,,67.0,81.0,81.0,100.0,67.0,67.0,67.0,67.0,126.0,81.0,100.0,121.0,,81.0,37.0,52.0,41.0,
Dundee Utd,Scotland,251.0,301.0,,251.0,151.0,,251.0,301.0,301.0,200.0,151.0,251.0,251.0,251.0,351.0,201.0,200.0,351.0,,251.0,92.0,133.0,110.0,
St Johnstone,Scotland,301.0,301.0,,301.0,251.0,,201.0,301.0,201.0,200.0,251.0,251.0,251.0,251.0,351.0,251.0,200.0,351.0,,251.0,92.0,133.0,110.0,
Hibernian,Scotland,301.0,501.0,,401.0,201.0,,201.0,401.0,151.0,300.0,251.0,251.0,301.0,251.0,501.0,301.0,300.0,501.0,,401.0,92.0,133.0,110.0,
Partick,Scotland,751.0,501.0,,1001.0,301.0,,301.0,501.0,1001.0,500.0,501.0,301.0,301.0,501.0,1001.0,751.0,500.0,1001.0,,751.0,84.0,124.0,101.0,
Ross County,Scotland,1001.0,501.0,,501.0,501.0,,501.0,751.0,501.0,500.0,501.0,501.0,501.0,501.0,1001.0,751.0,500.0,1001.0,,751.0,92.0,133.0,110.0,
Kilmarnock,Scotland,1251.0,751.0,,1001.0,501.0,,1501.0,751.0,251.0,500.0,1001.0,1251.0,1001.0,751.0,1001.0,751.0,500.0,1501.0,,1501.0,92.0,133.0,110.0,
St Mirren,Scotland,1751.0,1501.0,,1001.0,751.0,,2501.0,1001.0,1001.0,1000.0,1001.0,2501.0,1001.0,1001.0,1001.0,1001.0,1000.0,2501.0,,1501.0,92.0,133.0,110.0,
Hearts,Scotland,2001.0,1001.0,,1001.0,751.0,,2001.0,1001.0,1001.0,5000.0,1001.0,2501.0,1001.0,1001.0,2001.0,1001.0,5000.0,2501.0,,1501.0,92.0,133.0,110.0,
Ajax,Holland,2.0,2.0,,2.1,,,2.0,2.0,,2.15,,,,2.0,,2.1,2.15,2.0,,,,2.18,,
PSV Eindhoven,Holland,2.25,2.5,,2.5,,,2.5,2.5,,2.35,,,,2.37,,2.25,2.35,2.25,,,,2.39,,
Twente,Holland,19.0,19.0,,13.0,,,15.0,15.0,,10.0,,,,17.0,,15.0,10.0,16.0,,,,13.4,,
Feyenoord,Holland,21.0,21.0,,19.0,,,15.0,21.0,,15.0,,,,21.0,,18.0,15.0,23.0,,,,12.4,,
AZ Alkmaar,Holland,26.0,21.0,,21.0,,,17.0,21.0,,25.0,,,,21.0,,25.0,25.0,26.0,,,,34.0,,
Vitesse,Holland,34.0,34.0,,29.0,,,34.0,26.0,,30.0,,,,34.0,,34.0,30.0,31.0,,,,34.0,,
Heerenveen,Holland,29.0,34.0,,34.0,,,34.0,34.0,,30.0,,,,34.0,,41.0,30.0,36.0,,,,34.0,,
Utrecht,Holland,34.0,41.0,,29.0,,,41.0,34.0,,75.0,,,,41.0,,41.0,75.0,61.0,,,,48.0,,
Zwolle,Holland,101.0,126.0,,,,,101.0,67.0,,75.0,,,,,,61.0,75.0,71.0,,,,71.0,,
Groningen,Holland,151.0,,,81.0,,,126.0,,,150.0,,,,126.0,,151.0,150.0,151.0,,,,190.0,,
Heracles,Holland,501.0,,,,,,301.0,,,500.0,,,,,,501.0,500.0,501.0,,,,238.0,,
NAC Breda,Holland,751.0,,,,,,501.0,,,500.0,,,,,,751.0,500.0,801.0,,,,238.0,,
Cambuur,Holland,1001.0,,,,,,751.0,,,500.0,,,,,,501.0,500.0,801.0,,,,238.0,,
Den Haag,Holland,1001.0,,,,,,251.0,,,750.0,,,,,,251.0,750.0,701.0,,,,238.0,,
Go Ahead Eagles,Holland,501.0,,,,,,1001.0,,,500.0,,,,,,1001.0,500.0,801.0,,,,238.0,,
Roda,Holland,1001.0,,,,,,501.0,,,500.0,,,,,,1001.0,500.0,501.0,,,,238.0,,
Waalwijk,Holland,1501.0,,,,,,501.0,,,300.0,,,,,,751.0,300.0,301.0,,,,238.0,,
NEC Nijmegen,Holland,2001.0,,,,,,501.0,,,750.0,,,,,,1001.0,750.0,1001.0,,,,238.0,,
Porto,Portugal,1.53,1.53,,1.62,,,1.44,1.67,,,,,1.53,1.5,1.53,1.5,1.62,1.5,,,,1.6,,
Benfica,Portugal,2.88,2.62,,2.6,,,2.88,2.5,,,,,2.62,2.65,2.88,3.2,2.45,2.5,,,,2.99,,
Sporting Lisbon,Portugal,11.0,15.0,,13.0,,,17.0,11.0,,,,,10.0,10.0,13.0,6.5,12.0,11.0,,,,9.55,,
Braga,Portugal,51.0,81.0,,41.0,,,67.0,41.0,,,,,41.0,41.0,41.0,31.0,60.0,51.0,,,,52.0,,
Estoril,Portugal,401.0,501.0,,,,,,,,,,,251.0,,351.0,251.0,200.0,251.0,,,,24.0,,
Rio Ave,Portugal,401.0,501.0,,,,,,,,,,,251.0,,501.0,251.0,100.0,301.0,,,,24.0,,
Nacional,Portugal,501.0,501.0,,,,,,,,,,,401.0,,501.0,351.0,200.0,501.0,,,,25.0,,
Maritimo,Portugal,251.0,501.0,,,,,,,,,,,201.0,,301.0,251.0,200.0,301.0,,,,52.0,,
Academica,Portugal,751.0,501.0,,,,,,,,,,,401.0,,501.0,501.0,401.0,751.0,,,,24.0,,
Guimaraes,Portugal,751.0,501.0,,,,,,,,,,,251.0,,501.0,251.0,251.0,501.0,,,,24.0,,
Gil Vicente,Portugal,401.0,501.0,,,,,,,,,,,501.0,,1001.0,501.0,250.0,501.0,,,,24.0,,
Olhanense,Portugal,1001.0,751.0,,,,,,,,,,,501.0,,1001.0,501.0,,501.0,,,,24.0,,
Pacos Ferreira,Portugal,751.0,1001.0,,,,,,,,,,,201.0,,501.0,351.0,,301.0,,,,181.0,,
Vitoria Setubal,Portugal,1501.0,751.0,,,,,,,,,,,501.0,,1001.0,501.0,,1001.0,,,,24.0,,
Arouca,Portugal,751.0,2001.0,,,,,,,,,,,,,2001.0,1001.0,,2001.0,,,,24.0,,
Belenenses,Portugal,,2001.0,,,,,,,,,,,,,2001.0,1001.0,,1001.0,,,,24.0,,
Galatasaray,Turkey,2.0,,,1.83,,,1.91,1.8,,,,,,1.85,,1.91,,1.8,,,,1.95,,
Fenerbahce,Turkey,3.0,,,3.0,,,3.0,3.0,,,,,,3.0,,3.0,,3.0,,,,2.01,,
Besiktas,Turkey,4.5,,,5.0,,,4.33,5.0,,,,,,4.5,,5.0,,5.2,,,,3.38,,
Bursaspor,Turkey,41.0,,,34.0,,,26.0,51.0,,,,,,34.0,,34.0,,51.0,,,,32.0,,
Trabzonspor,Turkey,41.0,,,34.0,,,41.0,41.0,,,,,,41.0,,41.0,,51.0,,,,32.0,,
Kasimpasa,Turkey,67.0,,,,,,67.0,,,,,,,67.0,,67.0,,67.0,,,,32.0,,
Genclerbirligi,Turkey,201.0,,,,,,101.0,,,,,,,,,151.0,,151.0,,,,32.0,,
Elazigspor,Turkey,201.0,,,,,,251.0,,,,,,,,,251.0,,251.0,,,,32.0,,
Erciyesspor,Turkey,251.0,,,,,,251.0,,,,,,,,,251.0,,,,,,32.0,,
Eskisehirspor,Turkey,251.0,,,101.0,,,101.0,101.0,,,,,,151.0,,151.0,,151.0,,,,32.0,,
Kayserispor,Turkey,251.0,,,,,,101.0,,,,,,,151.0,,151.0,,151.0,,,,32.0,,
Rizespor,Turkey,151.0,,,,,,251.0,,,,,,,,,201.0,,,,,,32.0,,
Sivasspor,Turkey,201.0,,,,,,101.0,,,,,,,,,251.0,,151.0,,,,32.0,,
Antalyaspor,Turkey,301.0,,,,,,101.0,,,,,,,,,201.0,,151.0,,,,32.0,,
Karabukspor,Turkey,301.0,,,,,,151.0,,,,,,,,,251.0,,301.0,,,,32.0,,
Konyaspor,Turkey,501.0,,,,,,251.0,,,,,,,,,251.0,,,,,,32.0,,
Akhisar,Turkey,751.0,,,,,,251.0,,,,,,,,,501.0,,801.0,,,,32.0,,
Gaziantepspor,Turkey,1001.0,,,,,,101.0,,,,,,,,,251.0,,1001.0,,,,32.0,,
Cruzeiro,Brazil,1.4,,,,,,,,,,,,,,,1.45,1.6,1.4,,,,1.12,,
